slice_file_name,fsID,start,end,salience,fold,classID,class
152908-5-0-12.wav,152908,6.0,10.0,1,2,5,engine_idling
106015-5-0-9.wav,106015,7.984984,11.984984,1,2,5,engine_idling
201652-5-4-4.wav,201652,184.94604,188.94604,1,2,5,engine_idling
106015-5-0-16.wav,106015,11.484984,15.484984,1,2,5,engine_idling
102858-5-0-0.wav,102858,0.0,4.0,1,2,5,engine_idling
106015-5-0-5.wav,106015,5.984984,9.984984,1,2,5,engine_idling
113201-5-0-7.wav,113201,3.5,7.5,1,2,5,engine_idling
201652-5-3-2.wav,201652,125.201485,129.201485,1,2,5,engine_idling
143970-5-0-2.wav,143970,5.430266,9.430266,1,2,5,engine_idling
201652-5-5-4.wav,201652,260.809406,264.809406,1,2,5,engine_idling
106015-5-0-10.wav,106015,8.484984,12.484984,1,2,5,engine_idling
201652-5-4-0.wav,201652,182.94604,186.94604,1,2,5,engine_idling
201652-5-4-1.wav,201652,183.44604,187.44604,1,2,5,engine_idling
106015-5-0-18.wav,106015,12.484984,16.484984,1,2,5,engine_idling
143970-5-0-0.wav,143970,4.430266,8.430266,1,2,5,engine_idling
177592-5-0-5.wav,177592,2.5,6.5,2,2,5,engine_idling
201652-5-5-2.wav,201652,259.809406,263.809406,1,2,5,engine_idling
113201-5-0-3.wav,113201,1.5,5.5,1,2,5,engine_idling
152908-5-0-3.wav,152908,1.5,5.5,1,2,5,engine_idling
201652-5-2-4.wav,201652,73.448515,77.448515,1,2,5,engine_idling
106015-5-0-20.wav,106015,13.484984,17.484984,1,2,5,engine_idling
152908-5-0-13.wav,152908,6.5,10.5,1,2,5,engine_idling
94710-5-0-1.wav,94710,0.5,4.5,1,2,5,engine_idling
106015-5-0-15.wav,106015,10.984984,14.984984,1,2,5,engine_idling
201652-5-3-1.wav,201652,124.701485,128.701485,1,2,5,engine_idling
76089-6-0-0.wav,76089,0.433166,1.013356,1,2,6,gun_shot
197320-6-11-0.wav,197320,34.262035,37.284477,1,2,6,gun_shot
37236-6-0-0.wav,37236,0.0,2.17,1,2,6,gun_shot
197320-6-8-0.wav,197320,22.77214,25.171636,1,2,6,gun_shot
197320-6-2-0.wav,197320,4.914352,7.290776,1,2,6,gun_shot
76091-6-0-0.wav,76091,1.30469,1.714005,1,2,6,gun_shot
197320-6-6-0.wav,197320,17.142553,19.841986,1,2,6,gun_shot
197320-6-10-0.wav,197320,31.631818,34.262035,1,2,6,gun_shot
174293-6-1-0.wav,174293,4.387686,6.713798,1,2,6,gun_shot
197320-6-3-0.wav,197320,7.290776,9.805633,1,2,6,gun_shot
203929-7-1-6.wav,203929,37.862871,41.862871,2,2,7,jackhammer
203929-7-10-0.wav,203929,511.592356,515.592356,2,2,7,jackhammer
156893-7-2-0.wav,156893,5.717611,6.833243,2,2,7,jackhammer
203929-7-2-6.wav,203929,83.265679,87.265679,2,2,7,jackhammer
169098-7-3-0.wav,169098,50.054851,54.054851,2,2,7,jackhammer
203929-7-4-0.wav,203929,139.451482,143.451482,2,2,7,jackhammer
203929-7-4-8.wav,203929,143.451482,147.451482,2,2,7,jackhammer
156893-7-8-0.wav,156893,25.380617,26.440467,2,2,7,jackhammer
203929-7-1-0.wav,203929,34.862871,38.862871,2,2,7,jackhammer
203929-7-9-24.wav,203929,367.520203,371.520203,2,2,7,jackhammer
169098-7-0-4.wav,169098,2.955909,6.955909,2,2,7,jackhammer
203929-7-3-5.wav,203929,112.763963,116.763963,2,2,7,jackhammer
156893-7-9-0.wav,156893,29.173764,30.345177,2,2,7,jackhammer
169098-7-4-6.wav,169098,86.511652,90.511652,2,2,7,jackhammer
203929-7-7-12.wav,203929,306.388222,310.388222,2,2,7,jackhammer
203929-7-7-14.wav,203929,307.388222,311.388222,2,2,7,jackhammer
203929-7-9-6.wav,203929,358.520203,362.520203,2,2,7,jackhammer
156893-7-0-0.wav,156893,0.948287,2.203372,2,2,7,jackhammer
203929-7-7-10.wav,203929,305.388222,309.388222,2,2,7,jackhammer
203929-7-9-18.wav,203929,364.520203,368.520203,2,2,7,jackhammer
203929-7-4-1.wav,203929,139.951482,143.951482,2,2,7,jackhammer
203929-7-1-7.wav,203929,38.362871,42.362871,2,2,7,jackhammer
169098-7-4-11.wav,169098,89.011652,93.011652,2,2,7,jackhammer
203929-7-4-4.wav,203929,141.451482,145.451482,2,2,7,jackhammer
203929-7-1-2.wav,203929,35.862871,39.862871,2,2,7,jackhammer
165775-7-0-0.wav,165775,6.82896,7.36632,2,2,7,jackhammer
169098-7-0-1.wav,169098,1.455909,5.455909,2,2,7,jackhammer
73623-7-1-1.wav,73623,3.625816,7.625816,1,2,7,jackhammer
203929-7-5-10.wav,203929,176.882059,180.882059,2,2,7,jackhammer
203929-7-7-9.wav,203929,304.888222,308.888222,2,2,7,jackhammer
169098-7-1-0.wav,169098,32.848496,36.848496,2,2,7,jackhammer
203929-7-5-6.wav,203929,174.882059,178.882059,2,2,7,jackhammer
169098-7-0-8.wav,169098,4.955909,8.955909,2,2,7,jackhammer
203929-7-7-4.wav,203929,302.388222,306.388222,2,2,7,jackhammer
203929-7-2-8.wav,203929,84.265679,88.265679,2,2,7,jackhammer
203929-7-9-8.wav,203929,359.520203,363.520203,2,2,7,jackhammer
123688-8-1-5.wav,123688,58.544659,62.544659,1,2,8,siren
123688-8-0-14.wav,123688,21.175572000000003,25.175572000000003,2,2,8,siren
159747-8-0-16.wav,159747,10.283772,14.283772,2,2,8,siren
91396-8-0-1.wav,91396,122.091247,126.091247,2,2,8,siren
102871-8-0-0.wav,102871,0.0,4.0,1,2,8,siren
123688-8-0-18.wav,123688,23.175572000000003,27.175572000000003,2,2,8,siren
123688-8-1-4.wav,123688,58.044659,62.044659,1,2,8,siren
159747-8-0-7.wav,159747,5.783772,9.783772,2,2,8,siren
102871-8-0-4.wav,102871,2.0,6.0,1,2,8,siren
123688-8-2-3.wav,123688,73.03549,77.03549,2,2,8,siren
66996-8-1-0.wav,66996,26.12152,30.12152,2,2,8,siren
123688-8-1-0.wav,123688,56.044659,60.044659,1,2,8,siren
159750-8-0-1.wav,159750,1.249887,5.249887,1,2,8,siren
159747-8-0-3.wav,159747,3.783772,7.783772,2,2,8,siren
102871-8-0-6.wav,102871,3.0,7.0,1,2,8,siren
102871-8-0-12.wav,102871,6.0,10.0,1,2,8,siren
123688-8-0-10.wav,123688,19.175572000000003,23.175572000000003,2,2,8,siren
123688-8-0-3.wav,123688,15.675572,19.675572000000003,2,2,8,siren
159747-8-0-10.wav,159747,7.283772,11.283772,2,2,8,siren
159747-8-0-5.wav,159747,4.783772,8.783771999999999,2,2,8,siren
102871-8-0-9.wav,102871,4.5,8.5,1,2,8,siren
159747-8-0-8.wav,159747,6.283772,10.283772,2,2,8,siren
159750-8-0-8.wav,159750,4.749887,8.749887000000001,1,2,8,siren
123688-8-0-5.wav,123688,16.675572000000003,20.675572000000003,2,2,8,siren
123688-8-0-8.wav,123688,18.175572000000003,22.175572000000003,2,2,8,siren
102871-8-0-5.wav,102871,2.5,6.5,1,2,8,siren
159747-8-0-6.wav,159747,5.283772,9.283772,2,2,8,siren
96475-9-0-3.wav,96475,1.5,5.5,1,2,9,street_music
74226-9-0-13.wav,74226,8.205652,12.205652,1,2,9,street_music
93193-9-0-4.wav,93193,2.913165,6.913165,2,2,9,street_music
60605-9-0-34.wav,60605,17.0,21.0,1,2,9,street_music
39970-9-0-98.wav,39970,52.690714,56.690714,1,2,9,street_music
39970-9-0-108.wav,39970,57.690714,61.690714,1,2,9,street_music
168713-9-0-33.wav,168713,16.5,20.5,1,2,9,street_music
96169-9-1-61.wav,96169,81.957537,85.957537,1,2,9,street_music
149254-9-0-29.wav,149254,14.5,18.5,1,2,9,street_music
14387-9-0-11.wav,14387,5.5,9.5,1,2,9,street_music
149370-9-0-22.wav,149370,11.0,15.0,2,2,9,street_music
194841-9-0-178.wav,194841,89.0,93.0,1,2,9,street_music
93193-9-1-19.wav,93193,169.075575,173.075575,2,2,9,street_music
196384-9-0-11.wav,196384,5.5,9.5,1,2,9,street_music
96920-9-0-13.wav,96920,6.5,10.5,1,2,9,street_music
14387-9-0-19.wav,14387,9.5,13.5,1,2,9,street_music
96169-9-1-10.wav,96169,56.457537,60.457537,1,2,9,street_music
96169-9-1-3.wav,96169,52.957537,56.957537,1,2,9,street_music
149254-9-0-42.wav,149254,21.0,25.0,1,2,9,street_music
194841-9-0-222.wav,194841,111.0,115.0,1,2,9,street_music
74226-9-0-21.wav,74226,12.205652,16.205652,1,2,9,street_music
96920-9-0-0.wav,96920,0.0,4.0,1,2,9,street_music
168713-9-0-82.wav,168713,41.0,45.0,1,2,9,street_music
39970-9-0-46.wav,39970,26.690714,30.690714,1,2,9,street_music
79377-9-0-8.wav,79377,4.0,8.0,2,2,9,street_music
149370-9-0-15.wav,149370,7.5,11.5,2,2,9,street_music
39970-9-0-142.wav,39970,74.690714,78.690714,1,2,9,street_music
98202-9-0-7.wav,98202,3.5,7.5,1,2,9,street_music
149254-9-0-25.wav,149254,12.5,16.5,1,2,9,street_music
93193-9-1-18.wav,93193,168.575575,172.575575,2,2,9,street_music
177742-0-0-84.wav,177742,42.0,46.0,2,3,0,air_conditioner
159761-0-0-1.wav,159761,0.5,4.5,2,3,0,air_conditioner
177742-0-0-196.wav,177742,98.0,102.0,2,3,0,air_conditioner
146714-0-0-56.wav,146714,28.0,32.0,2,3,0,air_conditioner
146714-0-0-55.wav,146714,27.5,31.5,2,3,0,air_conditioner
146714-0-0-45.wav,146714,22.5,26.5,2,3,0,air_conditioner
13230-0-0-8.wav,13230,4.0,8.0,1,3,0,air_conditioner
177742-0-0-58.wav,177742,29.0,33.0,2,3,0,air_conditioner
13230-0-0-20.wav,13230,10.0,14.0,1,3,0,air_conditioner
13230-0-0-1.wav,13230,0.5,4.5,1,3,0,air_conditioner
13230-0-0-3.wav,13230,1.5,5.5,1,3,0,air_conditioner
146714-0-0-21.wav,146714,10.5,14.5,2,3,0,air_conditioner
177742-0-0-204.wav,177742,102.0,106.0,2,3,0,air_conditioner
146714-0-0-33.wav,146714,16.5,20.5,2,3,0,air_conditioner
30204-0-0-13.wav,30204,6.786916,10.786916,1,3,0,air_conditioner
13230-0-0-13.wav,13230,6.5,10.5,1,3,0,air_conditioner
177742-0-0-214.wav,177742,107.0,111.0,2,3,0,air_conditioner
177742-0-0-3.wav,177742,1.5,5.5,2,3,0,air_conditioner
13230-0-0-23.wav,13230,11.5,15.5,1,3,0,air_conditioner
146714-0-0-22.wav,146714,11.0,15.0,2,3,0,air_conditioner
159761-0-0-3.wav,159761,1.5,5.5,2,3,0,air_conditioner
30204-0-0-11.wav,30204,5.786916,9.786916,1,3,0,air_conditioner
146714-0-0-13.wav,146714,6.5,10.5,2,3,0,air_conditioner
146714-0-0-50.wav,146714,25.0,29.0,2,3,0,air_conditioner
177742-0-0-178.wav,177742,89.0,93.0,2,3,0,air_conditioner
13230-0-0-26.wav,13230,13.0,17.0,1,3,0,air_conditioner
146714-0-0-47.wav,146714,23.5,27.5,2,3,0,air_conditioner
30204-0-0-7.wav,30204,3.786916,7.786916,1,3,0,air_conditioner
13230-0-0-19.wav,13230,9.5,13.5,1,3,0,air_conditioner
177742-0-0-203.wav,177742,101.5,105.5,2,3,0,air_conditioner
199769-1-0-8.wav,199769,4.848273,8.848272999999999,1,3,1,car_horn
199769-1-0-12.wav,199769,6.848273,10.848273,1,3,1,car_horn
199769-1-0-13.wav,199769,7.348273,11.348273,1,3,1,car_horn
199769-1-0-7.wav,199769,4.348273,8.348272999999999,1,3,1,car_horn
199769-1-0-5.wav,199769,3.348273,7.348273,1,3,1,car_horn
32417-1-0-0.wav,32417,0.079235,0.424503,1,3,1,car_horn
151359-1-1-0.wav,151359,9.100818,9.255836,1,3,1,car_horn
179865-1-0-0.wav,179865,0.315169,1.648178,2,3,1,car_horn
175847-1-0-0.wav,175847,0.065415,0.881925,1,3,1,car_horn
151359-1-0-0.wav,151359,5.038068,5.180168,1,3,1,car_horn
151359-1-3-0.wav,151359,13.777179,13.886983,1,3,1,car_horn
199769-1-0-15.wav,199769,8.348273,12.348273,1,3,1,car_horn
76221-2-0-4.wav,76221,2.0,6.0,1,3,2,children_playing
186334-2-0-11.wav,186334,5.5,9.5,1,3,2,children_playing
58857-2-0-10.wav,58857,5.0,9.0,2,3,2,children_playing
17973-2-0-21.wav,17973,10.5,14.5,1,3,2,children_playing
17973-2-0-17.wav,17973,8.5,12.5,1,3,2,children_playing
169044-2-0-18.wav,169044,9.0,13.0,1,3,2,children_playing
151149-2-0-54.wav,151149,27.0,31.0,2,3,2,children_playing
76221-2-0-10.wav,76221,5.0,9.0,1,3,2,children_playing
132855-2-0-58.wav,132855,29.0,33.0,2,3,2,children_playing
123399-2-0-13.wav,123399,6.5,10.5,1,3,2,children_playing
151149-2-0-15.wav,151149,7.5,11.5,2,3,2,children_playing
155263-2-0-22.wav,155263,11.0,15.0,2,3,2,children_playing
58857-2-0-14.wav,58857,7.0,11.0,2,3,2,children_playing
155263-2-0-43.wav,155263,21.5,25.5,2,3,2,children_playing
88569-2-0-67.wav,88569,33.5,37.5,2,3,2,children_playing
123399-2-0-54.wav,123399,27.0,31.0,1,3,2,children_playing
58857-2-0-7.wav,58857,3.5,7.5,2,3,2,children_playing
58857-2-0-8.wav,58857,4.0,8.0,2,3,2,children_playing
132855-2-0-77.wav,132855,38.5,42.5,2,3,2,children_playing
155263-2-0-23.wav,155263,11.5,15.5,2,3,2,children_playing
186334-2-0-33.wav,186334,16.5,20.5,1,3,2,children_playing
88569-2-0-36.wav,88569,18.0,22.0,2,3,2,children_playing
15356-2-0-2.wav,15356,1.0,5.0,1,3,2,children_playing
169044-2-0-3.wav,169044,1.5,5.5,1,3,2,children_playing
54067-2-0-80.wav,54067,40.0,44.0,1,3,2,children_playing
132855-2-0-99.wav,132855,49.5,53.5,2,3,2,children_playing
169044-2-0-21.wav,169044,10.5,14.5,1,3,2,children_playing
9223-2-0-2.wav,9223,1.0,5.0,1,3,2,children_playing
132855-2-0-41.wav,132855,20.5,24.5,2,3,2,children_playing
58857-2-0-13.wav,58857,6.5,10.5,2,3,2,children_playing
52077-3-0-17.wav,52077,9.10243,13.10243,1,3,3,dog_bark
197074-3-0-5.wav,197074,2.5,6.5,1,3,3,dog_bark
33696-3-4-1.wav,33696,69.789945,73.789945,2,3,3,dog_bark
184725-3-0-1.wav,184725,0.5,4.5,1,3,3,dog_bark
179386-3-0-3.wav,179386,1.5,5.5,1,3,3,dog_bark
176783-3-0-5.wav,176783,2.5,6.5,1,3,3,dog_bark
128030-3-0-0.wav,128030,0.672951,1.359227,1,3,3,dog_bark
49809-3-3-0.wav,49809,18.125927,20.897162,2,3,3,dog_bark
117072-3-0-11.wav,117072,6.828188,10.828188,1,3,3,dog_bark
102105-3-0-0.wav,102105,2.041889,6.041888999999999,2,3,3,dog_bark
12647-3-0-0.wav,12647,0.712115,1.443739,1,3,3,dog_bark
156418-3-2-0.wav,156418,15.852218,16.85637,1,3,3,dog_bark
41372-3-0-36.wav,41372,35.392793999999995,39.392794,2,3,3,dog_bark
17615-3-0-0.wav,17615,35.115512,39.115512,2,3,3,dog_bark
65750-3-3-68.wav,65750,347.029703,351.029703,2,3,3,dog_bark
116400-3-1-1.wav,116400,12.769801,16.769801,1,3,3,dog_bark
44831-3-0-0.wav,44831,1.951541,5.951541,2,3,3,dog_bark
44831-3-1-0.wav,44831,10.038318,11.313835,2,3,3,dog_bark
117072-3-0-19.wav,117072,10.828188,14.828188,1,3,3,dog_bark
160093-3-0-0.wav,160093,0.015691,0.135517,1,3,3,dog_bark
200161-3-6-0.wav,200161,37.617328,41.617328,1,3,3,dog_bark
65750-3-0-5.wav,65750,252.955446,256.955446,2,3,3,dog_bark
155309-3-0-0.wav,155309,0.0,1.219048,1,3,3,dog_bark
179386-3-0-1.wav,179386,0.5,4.5,1,3,3,dog_bark
33696-3-4-0.wav,33696,69.289945,73.289945,2,3,3,dog_bark
125523-3-0-1.wav,125523,0.5,4.5,1,3,3,dog_bark
176783-3-1-0.wav,176783,53.119866,57.119866,1,3,3,dog_bark
82811-3-0-1.wav,82811,1.718396,5.718396,1,3,3,dog_bark
117048-3-0-35.wav,117048,17.5,21.5,1,3,3,dog_bark
41372-3-0-25.wav,41372,29.892794,33.892793999999995,2,3,3,dog_bark
69598-4-0-0.wav,69598,5.601254,8.036582,1,3,4,drilling
63095-4-0-10.wav,63095,14.99398,18.99398,1,3,4,drilling
63095-4-1-33.wav,63095,96.353862,100.353862,1,3,4,drilling
37560-4-0-2.wav,37560,1.0,5.0,1,3,4,drilling
37560-4-0-1.wav,37560,0.5,4.5,1,3,4,drilling
29721-4-0-6.wav,29721,3.0,7.0,1,3,4,drilling
103357-4-0-1.wav,103357,0.805227,4.805227,1,3,4,drilling
66622-4-0-6.wav,66622,3.0,7.0,1,3,4,drilling
103199-4-2-2.wav,103199,18.617205,22.617205,1,3,4,drilling
103199-4-0-0.wav,103199,0.0,4.0,1,3,4,drilling
103199-4-4-0.wav,103199,46.186699,48.720146,1,3,4,drilling
29721-4-0-10.wav,29721,5.0,9.0,1,3,4,drilling
63095-4-1-7.wav,63095,83.353862,87.353862,1,3,4,drilling
29721-4-0-13.wav,29721,6.5,10.5,1,3,4,drilling
69598-4-6-0.wav,69598,50.557406,54.557406,1,3,4,drilling
103199-4-0-6.wav,103199,3.0,7.0,1,3,4,drilling
66622-4-0-2.wav,66622,1.0,5.0,1,3,4,drilling
66622-4-0-3.wav,66622,1.5,5.5,1,3,4,drilling
103199-4-2-4.wav,103199,19.617205,23.617205,1,3,4,drilling
29721-4-0-11.wav,29721,5.5,9.5,1,3,4,drilling
63095-4-0-16.wav,63095,17.99398,21.99398,1,3,4,drilling
69598-4-4-0.wav,69598,34.776481,36.383798,2,3,4,drilling
185801-4-0-1.wav,185801,0.5889530000000001,4.588953,2,3,4,drilling
29721-4-0-9.wav,29721,4.5,8.5,1,3,4,drilling
63095-4-1-27.wav,63095,93.353862,97.353862,1,3,4,drilling
103199-4-2-7.wav,103199,21.117205,25.117205,1,3,4,drilling
29721-4-0-7.wav,29721,3.5,7.5,1,3,4,drilling
95562-4-1-0.wav,95562,1.652092,4.402395,1,3,4,drilling
103199-4-2-11.wav,103199,23.117205,27.117205,1,3,4,drilling
63095-4-1-6.wav,63095,82.853862,86.853862,1,3,4,drilling
195451-5-0-0.wav,195451,2.249062,6.249062,1,3,5,engine_idling
112075-5-0-2.wav,112075,9.037355,13.037355,2,3,5,engine_idling
107228-5-0-4.wav,107228,5.134753,9.134753,1,3,5,engine_idling
49769-5-1-0.wav,49769,21.095675,22.539856,1,3,5,engine_idling
17853-5-0-8.wav,17853,19.323533,23.323533,1,3,5,engine_idling
17853-5-0-4.wav,17853,17.323532999999998,21.323533,1,3,5,engine_idling
144068-5-1-0.wav,144068,72.864107,76.864107,1,3,5,engine_idling
166101-5-0-0.wav,166101,0.0,4.0,1,3,5,engine_idling
195451-5-0-6.wav,195451,5.249062,9.249062,1,3,5,engine_idling
144068-5-0-0.wav,144068,22.794739,26.794739,1,3,5,engine_idling
195451-5-0-10.wav,195451,7.249062,11.249062,1,3,5,engine_idling
166101-5-0-2.wav,166101,1.0,5.0,1,3,5,engine_idling
107228-5-0-0.wav,107228,3.134753,7.134753,1,3,5,engine_idling
195451-5-0-11.wav,195451,7.749062,11.749062,1,3,5,engine_idling
144068-5-0-15.wav,144068,30.294739,34.294739,1,3,5,engine_idling
6988-5-0-5.wav,6988,2.5,6.5,1,3,5,engine_idling
166101-5-3-0.wav,166101,39.498414,42.722775,1,3,5,engine_idling
195451-5-0-1.wav,195451,2.749062,6.749062,1,3,5,engine_idling
17853-5-0-3.wav,17853,16.823532999999998,20.823533,1,3,5,engine_idling
144068-5-5-0.wav,144068,152.645693,156.645693,1,3,5,engine_idling
144068-5-0-1.wav,144068,23.294739,27.294739,1,3,5,engine_idling
144068-5-4-3.wav,144068,117.944222,121.944222,1,3,5,engine_idling
17853-5-0-5.wav,17853,17.823532999999998,21.823533,1,3,5,engine_idling
144068-5-0-6.wav,144068,25.794739,29.794739,1,3,5,engine_idling
144068-5-0-2.wav,144068,23.794739,27.794739,1,3,5,engine_idling
144068-5-2-0.wav,144068,89.564877,92.331868,1,3,5,engine_idling
17853-5-0-0.wav,17853,15.323533,19.323533,1,3,5,engine_idling
195451-5-0-8.wav,195451,6.249062,10.249062,1,3,5,engine_idling
144068-5-0-12.wav,144068,28.794739,32.794739,1,3,5,engine_idling
144068-5-5-2.wav,144068,153.645693,157.645693,1,3,5,engine_idling
195451-5-0-20.wav,195451,12.249062,16.249062000000002,1,3,5,engine_idling
195451-5-0-2.wav,195451,3.249062,7.249062,1,3,5,engine_idling
78776-6-0-0.wav,78776,0.094899,2.613121,1,3,6,gun_shot
135526-6-8-0.wav,135526,18.913998,20.776374,1,3,6,gun_shot
34708-6-0-0.wav,34708,4.044883,5.450308,1,3,6,gun_shot
34708-6-4-0.wav,34708,17.516398,18.938963,1,3,6,gun_shot
148838-6-1-0.wav,148838,1.270571,2.476207,1,3,6,gun_shot
34708-6-5-0.wav,34708,20.070159,21.304191,1,3,6,gun_shot
162431-6-1-0.wav,162431,1.787897,2.884424,1,3,6,gun_shot
135526-6-7-0.wav,135526,16.858129,18.913998,1,3,6,gun_shot
135526-6-3-0.wav,135526,9.045825,10.569587,1,3,6,gun_shot
148838-6-2-0.wav,148838,2.584432,3.813878,1,3,6,gun_shot
31884-7-0-2.wav,31884,1.0,5.0,1,3,7,jackhammer
31884-7-1-1.wav,31884,13.454032,17.454031999999998,1,3,7,jackhammer
165039-7-11-0.wav,165039,142.280541,146.280541,1,3,7,jackhammer
62837-7-0-15.wav,62837,7.5,11.5,1,3,7,jackhammer
165039-7-8-1.wav,165039,95.583921,99.583921,1,3,7,jackhammer
62837-7-0-27.wav,62837,13.5,17.5,1,3,7,jackhammer
62837-7-0-8.wav,62837,4.0,8.0,1,3,7,jackhammer
165039-7-15-1.wav,165039,256.512882,260.512882,1,3,7,jackhammer
188824-7-8-0.wav,188824,29.277014,30.775198,2,3,7,jackhammer
62837-7-1-61.wav,62837,292.206708,296.206708,1,3,7,jackhammer
165039-7-4-1.wav,165039,55.754579,59.754579,1,3,7,jackhammer
62837-7-0-22.wav,62837,11.0,15.0,1,3,7,jackhammer
165039-7-16-0.wav,165039,266.373115,270.286981,1,3,7,jackhammer
188824-7-4-0.wav,188824,6.991526,8.240012,2,3,7,jackhammer
62837-7-1-31.wav,62837,277.206708,281.206708,1,3,7,jackhammer
62837-7-1-33.wav,62837,278.206708,282.206708,1,3,7,jackhammer
62837-7-1-63.wav,62837,293.206708,297.206708,1,3,7,jackhammer
165039-7-0-0.wav,165039,20.720467,24.720467,1,3,7,jackhammer
62837-7-1-3.wav,62837,263.206708,267.206708,1,3,7,jackhammer
62837-7-1-55.wav,62837,289.206708,293.206708,1,3,7,jackhammer
62837-7-0-28.wav,62837,14.0,18.0,1,3,7,jackhammer
31884-7-0-3.wav,31884,1.5,5.5,1,3,7,jackhammer
188824-7-10-0.wav,188824,53.185535,54.1219,2,3,7,jackhammer
62837-7-0-37.wav,62837,18.5,22.5,1,3,7,jackhammer
31884-7-0-0.wav,31884,0.0,4.0,1,3,7,jackhammer
165039-7-17-0.wav,165039,284.561081,288.561081,1,3,7,jackhammer
165039-7-2-1.wav,165039,35.724794,39.724794,1,3,7,jackhammer
62837-7-1-73.wav,62837,298.206708,302.206708,1,3,7,jackhammer
62837-7-1-11.wav,62837,267.206708,271.206708,1,3,7,jackhammer
62837-7-1-45.wav,62837,284.206708,288.206708,1,3,7,jackhammer
165039-7-7-0.wav,165039,88.407326,92.321192,1,3,7,jackhammer
62837-7-1-15.wav,62837,269.206708,273.206708,1,3,7,jackhammer
165039-7-6-0.wav,165039,74.593681,78.593681,1,3,7,jackhammer
62837-7-1-44.wav,62837,283.706708,287.706708,1,3,7,jackhammer
62837-7-0-16.wav,62837,8.0,12.0,1,3,7,jackhammer
62837-7-1-64.wav,62837,293.706708,297.706708,1,3,7,jackhammer
22601-8-0-53.wav,22601,26.5,30.5,2,3,8,siren
90014-8-0-0.wav,90014,0.0,4.0,1,3,8,siren
184623-8-0-2.wav,184623,1.13472,5.13472,1,3,8,siren
22601-8-0-43.wav,22601,21.5,25.5,2,3,8,siren
22601-8-0-26.wav,22601,13.0,17.0,2,3,8,siren
94636-8-0-8.wav,94636,4.0,8.0,2,3,8,siren
42117-8-0-2.wav,42117,89.660252,93.660252,2,3,8,siren
22601-8-0-11.wav,22601,5.5,9.5,2,3,8,siren
90014-8-0-1.wav,90014,0.5,4.5,1,3,8,siren
42117-8-0-6.wav,42117,91.660252,95.660252,2,3,8,siren
22601-8-0-19.wav,22601,9.5,13.5,2,3,8,siren
94636-8-0-3.wav,94636,1.5,5.5,2,3,8,siren
22601-8-0-12.wav,22601,6.0,10.0,2,3,8,siren
90846-8-0-0.wav,90846,0.38257,1.702854,2,3,8,siren
22601-8-0-40.wav,22601,20.0,24.0,2,3,8,siren
22601-8-0-30.wav,22601,15.0,19.0,2,3,8,siren
54898-8-0-9.wav,54898,51.492301,55.492301,2,3,8,siren
121528-8-1-0.wav,121528,24.030115,28.030115,2,3,8,siren
94636-8-0-0.wav,94636,0.0,4.0,2,3,8,siren
94636-8-0-20.wav,94636,10.0,14.0,2,3,8,siren
42117-8-0-10.wav,42117,93.660252,97.660252,2,3,8,siren
22601-8-0-39.wav,22601,19.5,23.5,2,3,8,siren
90014-8-0-6.wav,90014,3.0,7.0,1,3,8,siren
22601-8-0-50.wav,22601,25.0,29.0,2,3,8,siren
22601-8-0-42.wav,22601,21.0,25.0,2,3,8,siren
22601-8-0-13.wav,22601,6.5,10.5,2,3,8,siren
22601-8-0-16.wav,22601,8.0,12.0,2,3,8,siren
42117-8-0-3.wav,42117,90.160252,94.160252,2,3,8,siren
94636-8-0-19.wav,94636,9.5,13.5,2,3,8,siren
22601-8-0-24.wav,22601,12.0,16.0,2,3,8,siren
42117-8-0-12.wav,42117,94.660252,98.660252,2,3,8,siren
22601-8-0-22.wav,22601,11.0,15.0,2,3,8,siren
22601-8-0-35.wav,22601,17.5,21.5,2,3,8,siren
22601-8-0-52.wav,22601,26.0,30.0,2,3,8,siren
54898-8-0-2.wav,54898,47.992301,51.992301,2,3,8,siren
93065-9-0-14.wav,93065,7.0,11.0,2,3,9,street_music
49485-9-0-138.wav,49485,71.24779,75.24779,1,3,9,street_music
77769-9-0-0.wav,77769,0.0,4.0,2,3,9,street_music
186336-9-0-3.wav,186336,11.788126,15.788126,2,3,9,street_music
186336-9-0-2.wav,186336,11.288126,15.288126,2,3,9,street_music
185375-9-0-60.wav,185375,30.0,34.0,2,3,9,street_music
180057-9-0-5.wav,180057,2.5,6.5,2,3,9,street_music
78326-9-0-6.wav,78326,3.0,7.0,2,3,9,street_music
155227-9-0-27.wav,155227,13.5,17.5,1,3,9,street_music
138473-9-0-12.wav,138473,7.523034,11.523034,2,3,9,street_music
180057-9-0-11.wav,180057,5.5,9.5,2,3,9,street_music
185373-9-0-21.wav,185373,10.5,14.5,2,3,9,street_music
77769-9-0-2.wav,77769,1.0,5.0,2,3,9,street_music
185373-9-1-46.wav,185373,152.793638,156.793638,2,3,9,street_music
94631-9-1-16.wav,94631,109.755803,113.755803,1,3,9,street_music
138473-9-0-5.wav,138473,4.023034,8.023033999999999,2,3,9,street_music
78326-9-0-0.wav,78326,0.0,4.0,2,3,9,street_music
78326-9-0-1.wav,78326,0.5,4.5,2,3,9,street_music
172315-9-0-105.wav,172315,52.5,56.5,2,3,9,street_music
185373-9-0-6.wav,185373,3.0,7.0,2,3,9,street_music
49485-9-0-154.wav,49485,79.24779,83.24779,1,3,9,street_music
